metric,value,total_timesteps,episode,wall_time
Loss_critic_1,0.9912893176078796,1472082,1544,1782178471.1426768
Loss_critic_2,0.8354872465133667,1472082,1544,1782178471.1478057
q_targ,-25.422046661376953,1472082,1544,1782178471.1509237
G_Loss_critic_1,0.42296716570854187,1472082,1544,1782178471.1781301
G_Loss_critic_2,0.41466638445854187,1472082,1544,1782178471.1833324
G_q_targ,-18.897859573364258,1472082,1544,1782178471.1862392
critic_return_high_mean,8.144719687092568,1472100,1544,1782178472.2205045
Loss_critic_1_high,0.7452766299247742,1472100,1544,1782178472.22499
Loss_critic_2_high,0.8281606435775757,1472100,1544,1782178472.2278495
gradnorm_critic1_high,209.57479858398438,1472100,1544,1782178472.2307305
gradnorm_critic2_high,306.5274963378906,1472100,1544,1782178472.2333946
gradnorm_mean_critic1_high,0.10147704929113388,1472100,1544,1782178472.2364397
gradnorm_mean_critic2_high,0.10512591898441315,1472100,1544,1782178472.239851
q_targ_high,3.311630964279175,1472100,1544,1782178472.2433925
actor_return_high_mean,8.144719687092568,1472100,1544,1782178472.2622917
Loss_actor_high,-3.5984442234039307,1472100,1544,1782178472.2692008
gradnorm_actor_high,18.792253494262695,1472100,1544,1782178472.2723818
gradnorm_mean_actor_high,0.1259840428829193,1472100,1544,1782178472.2750378
q_pi_high,3.5984442234039307,1472100,1544,1782178472.2790658
TimePerSeqRollout,110.55979514122009,1474081,1544,1782178581.6332188
Loss_critic_1,0.5950976610183716,1474082,1545,1782178582.0237226
Loss_critic_2,0.6537266969680786,1474082,1545,1782178582.0258079
q_targ,-25.778654098510742,1474082,1545,1782178582.0290594
G_Loss_critic_1,0.4578021466732025,1474082,1545,1782178582.0559897
G_Loss_critic_2,0.42631056904792786,1474082,1545,1782178582.0596282
G_q_targ,-17.505760192871094,1474082,1545,1782178582.0625296
critic_return_high_mean,8.144719687092568,1474100,1545,1782178583.1584642
Loss_critic_1_high,0.7243058681488037,1474100,1545,1782178583.1605277
Loss_critic_2_high,0.8104538917541504,1474100,1545,1782178583.1631494
gradnorm_critic1_high,63.2960090637207,1474100,1545,1782178583.1663287
gradnorm_critic2_high,175.32708740234375,1474100,1545,1782178583.1693854
gradnorm_mean_critic1_high,0.10224558413028717,1474100,1545,1782178583.1726918
gradnorm_mean_critic2_high,0.1051313579082489,1474100,1545,1782178583.1755812
q_targ_high,3.25563907623291,1474100,1545,1782178583.178164
actor_return_high_mean,8.144719687092568,1474100,1545,1782178583.1959534
Loss_actor_high,-3.969221591949463,1474100,1545,1782178583.2007425
gradnorm_actor_high,17.588586807250977,1474100,1545,1782178583.2028546
gradnorm_mean_actor_high,0.1261732578277588,1474100,1545,1782178583.2054715
q_pi_high,3.969221591949463,1474100,1545,1782178583.208747
TimePerSeqRollout,111.72127747535706,1476081,1545,1782178693.3698483
Loss_critic_1,1.449947476387024,1476082,1546,1782178693.723915
Loss_critic_2,0.7517008781433105,1476082,1546,1782178693.7347374
q_targ,-23.91638946533203,1476082,1546,1782178693.737546
G_Loss_critic_1,0.4848216772079468,1476082,1546,1782178693.7554634
G_Loss_critic_2,0.4353639483451843,1476082,1546,1782178693.77032
G_q_targ,-18.10485076904297,1476082,1546,1782178693.7734637
critic_return_high_mean,8.144719687092568,1476100,1546,1782178694.7988327
Loss_critic_1_high,0.7751938700675964,1476100,1546,1782178694.807509
Loss_critic_2_high,0.767621636390686,1476100,1546,1782178694.8105845
gradnorm_critic1_high,66.35095977783203,1476100,1546,1782178694.8142142
gradnorm_critic2_high,68.68667602539062,1476100,1546,1782178694.8161988
gradnorm_mean_critic1_high,0.10120601207017899,1476100,1546,1782178694.8184562
gradnorm_mean_critic2_high,0.09891725331544876,1476100,1546,1782178694.8212771
q_targ_high,3.241236448287964,1476100,1546,1782178694.8241198
actor_return_high_mean,8.144719687092568,1476100,1546,1782178694.843831
Loss_actor_high,-3.8245182037353516,1476100,1546,1782178694.847122
gradnorm_actor_high,5.525415420532227,1476100,1546,1782178694.850019
gradnorm_mean_actor_high,0.12529060244560242,1476100,1546,1782178694.853699
q_pi_high,3.8245182037353516,1476100,1546,1782178694.85598
TimePerSeqRollout,111.44379782676697,1478081,1546,1782178804.823366
Loss_critic_1,0.8595095872879028,1478082,1547,1782178805.1393404
Loss_critic_2,0.5883523225784302,1478082,1547,1782178805.1524844
q_targ,-25.311965942382812,1478082,1547,1782178805.1546457
G_Loss_critic_1,0.46302974224090576,1478082,1547,1782178805.1710346
G_Loss_critic_2,0.4571071267127991,1478082,1547,1782178805.1825726
G_q_targ,-17.217445373535156,1478082,1547,1782178805.1851678
critic_return_high_mean,8.144719687092568,1478100,1547,1782178806.1965454
Loss_critic_1_high,0.9032072424888611,1478100,1547,1782178806.203121
Loss_critic_2_high,0.8632587790489197,1478100,1547,1782178806.2061036
gradnorm_critic1_high,309.1976623535156,1478100,1547,1782178806.208909
gradnorm_critic2_high,171.6967315673828,1478100,1547,1782178806.2120962
gradnorm_mean_critic1_high,0.10011465102434158,1478100,1547,1782178806.2140174
gradnorm_mean_critic2_high,0.10514110326766968,1478100,1547,1782178806.216848
q_targ_high,3.2556066513061523,1478100,1547,1782178806.2196236
actor_return_high_mean,8.144719687092568,1478100,1547,1782178806.2265832
Loss_actor_high,-3.769702434539795,1478100,1547,1782178806.2385516
gradnorm_actor_high,18.798614501953125,1478100,1547,1782178806.2412338
gradnorm_mean_actor_high,0.12591081857681274,1478100,1547,1782178806.2441423
q_pi_high,3.769702434539795,1478100,1547,1782178806.2478554
TimePerSeqRollout,111.47955346107483,1480081,1547,1782178916.3118393
Loss_critic_1,0.5867334008216858,1480082,1548,1782178916.6292462
Loss_critic_2,0.5996122360229492,1480082,1548,1782178916.6317222
q_targ,-23.862529754638672,1480082,1548,1782178916.6344576
G_Loss_critic_1,0.509077787399292,1480082,1548,1782178916.6657774
G_Loss_critic_2,0.41259390115737915,1480082,1548,1782178916.668269
G_q_targ,-18.34061050415039,1480082,1548,1782178916.6710553
critic_return_high_mean,8.144719687092568,1480100,1548,1782178917.733397
Loss_critic_1_high,0.8054132461547852,1480100,1548,1782178917.7379012
Loss_critic_2_high,0.849483847618103,1480100,1548,1782178917.7406287
gradnorm_critic1_high,105.69473266601562,1480100,1548,1782178917.7439551
gradnorm_critic2_high,206.9959716796875,1480100,1548,1782178917.747243
gradnorm_mean_critic1_high,0.10156546533107758,1480100,1548,1782178917.748926
gradnorm_mean_critic2_high,0.10564734041690826,1480100,1548,1782178917.7515273
q_targ_high,3.223567485809326,1480100,1548,1782178917.7548087
actor_return_high_mean,8.144719687092568,1480100,1548,1782178917.7729785
Loss_actor_high,-3.6458451747894287,1480100,1548,1782178917.7763867
gradnorm_actor_high,1.9780662059783936,1480100,1548,1782178917.7799487
gradnorm_mean_actor_high,0.12147572636604309,1480100,1548,1782178917.7833953
q_pi_high,3.6458451747894287,1480100,1548,1782178917.7858996
TimePerSeqRollout,111.77866268157959,1482081,1548,1782179028.0960016
Loss_critic_1,1.0856506824493408,1482082,1549,1782179028.4292681
Loss_critic_2,0.5172193050384521,1482082,1549,1782179028.433151
q_targ,-24.522563934326172,1482082,1549,1782179028.436316
G_Loss_critic_1,0.47018152475357056,1482082,1549,1782179028.4631555
G_Loss_critic_2,0.4417443871498108,1482082,1549,1782179028.467055
G_q_targ,-17.22159194946289,1482082,1549,1782179028.4699528
critic_return_high_mean,8.144719687092568,1482100,1549,1782179029.5462759
Loss_critic_1_high,1.0527739524841309,1482100,1549,1782179029.5522377
Loss_critic_2_high,0.84001225233078,1482100,1549,1782179029.5550318
gradnorm_critic1_high,220.6553955078125,1482100,1549,1782179029.557913
gradnorm_critic2_high,58.37016677856445,1482100,1549,1782179029.557913
gradnorm_mean_critic1_high,0.0981767475605011,1482100,1549,1782179029.5633304
gradnorm_mean_critic2_high,0.10610399395227432,1482100,1549,1782179029.566102
q_targ_high,3.2012887001037598,1482100,1549,1782179029.5691228
actor_return_high_mean,8.144719687092568,1482100,1549,1782179029.5874238
Loss_actor_high,-3.5772693157196045,1482100,1549,1782179029.5903022
gradnorm_actor_high,17.98830223083496,1482100,1549,1782179029.593659
gradnorm_mean_actor_high,0.12615303695201874,1482100,1549,1782179029.597108
q_pi_high,3.5772693157196045,1482100,1549,1782179029.599757
TimePerSeqRollout,89.21536874771118,1483657,1549,1782179117.3291397
Loss_critic_1,0.8150005340576172,1483658,1550,1782179117.6471975
Loss_critic_2,0.9695000648498535,1483658,1550,1782179117.6518679
q_targ,-26.890357971191406,1483658,1550,1782179117.655458
G_Loss_critic_1,0.530403733253479,1483658,1550,1782179117.6813724
G_Loss_critic_2,0.49460548162460327,1483658,1550,1782179117.6847012
G_q_targ,-19.200847625732422,1483658,1550,1782179117.687958
critic_return_high_mean,8.144719687092568,1483700,1550,1782179120.0234013
Loss_critic_1_high,0.8133006691932678,1483700,1550,1782179120.0289357
Loss_critic_2_high,0.8284031748771667,1483700,1550,1782179120.032154
gradnorm_critic1_high,162.3216094970703,1483700,1550,1782179120.0346298
gradnorm_critic2_high,200.36048889160156,1483700,1550,1782179120.0377223
gradnorm_mean_critic1_high,0.10061140358448029,1483700,1550,1782179120.0408187
gradnorm_mean_critic2_high,0.10054861754179001,1483700,1550,1782179120.0439837
q_targ_high,3.177351474761963,1483700,1550,1782179120.0476654
actor_return_high_mean,8.144719687092568,1483700,1550,1782179120.0633037
Loss_actor_high,-3.8692359924316406,1483700,1550,1782179120.0670354
gradnorm_actor_high,12.444998741149902,1483700,1550,1782179120.0695505
gradnorm_mean_actor_high,0.1258835643529892,1483700,1550,1782179120.0727742
q_pi_high,3.8692359924316406,1483700,1550,1782179120.0756292
TimePerSeqRollout,110.91252970695496,1485657,1550,1782179228.246957
Loss_critic_1,0.4837722182273865,1485658,1551,1782179228.6272902
Loss_critic_2,0.43699517846107483,1485658,1551,1782179228.631614
q_targ,-25.181957244873047,1485658,1551,1782179228.6337814
G_Loss_critic_1,0.6084855794906616,1485658,1551,1782179228.6630502
G_Loss_critic_2,0.5809776782989502,1485658,1551,1782179228.6660628
G_q_targ,-18.125659942626953,1485658,1551,1782179228.6693945
critic_return_high_mean,8.144719687092568,1485700,1551,1782179231.0305068
Loss_critic_1_high,0.8978656530380249,1485700,1551,1782179231.0340922
Loss_critic_2_high,0.9910104870796204,1485700,1551,1782179231.037104
gradnorm_critic1_high,99.35118865966797,1485700,1551,1782179231.0403433
gradnorm_critic2_high,237.27516174316406,1485700,1551,1782179231.042262
gradnorm_mean_critic1_high,0.10152625292539597,1485700,1551,1782179231.045096
gradnorm_mean_critic2_high,0.10458462685346603,1485700,1551,1782179231.0475686
q_targ_high,3.2421607971191406,1485700,1551,1782179231.0500488
actor_return_high_mean,8.144719687092568,1485700,1551,1782179231.0639286
Loss_actor_high,-3.9859371185302734,1485700,1551,1782179231.0680227
gradnorm_actor_high,10.52135944366455,1485700,1551,1782179231.0706706
gradnorm_mean_actor_high,0.12619739770889282,1485700,1551,1782179231.0728855
q_pi_high,3.9859371185302734,1485700,1551,1782179231.075781
TimePerSeqRollout,110.8418619632721,1487657,1551,1782179339.0954158
Loss_critic_1,0.6895899772644043,1487658,1552,1782179339.45322
Loss_critic_2,1.1197562217712402,1487658,1552,1782179339.4601827
q_targ,-25.040607452392578,1487658,1552,1782179339.4620008
G_Loss_critic_1,0.4722919464111328,1487658,1552,1782179339.4907055
G_Loss_critic_2,0.43427443504333496,1487658,1552,1782179339.4939396
G_q_targ,-17.750831604003906,1487658,1552,1782179339.498177
critic_return_high_mean,8.144719687092568,1487700,1552,1782179341.84179
Loss_critic_1_high,0.8569720983505249,1487700,1552,1782179341.8516645
Loss_critic_2_high,0.8597152233123779,1487700,1552,1782179341.85446
gradnorm_critic1_high,113.18435668945312,1487700,1552,1782179341.8575537
gradnorm_critic2_high,114.60173797607422,1487700,1552,1782179341.860788
gradnorm_mean_critic1_high,0.09884375333786011,1487700,1552,1782179341.864355
gradnorm_mean_critic2_high,0.10333629697561264,1487700,1552,1782179341.867547
q_targ_high,3.236788272857666,1487700,1552,1782179341.8714664
actor_return_high_mean,8.144719687092568,1487700,1552,1782179341.8925812
Loss_actor_high,-3.868828058242798,1487700,1552,1782179341.8971112
gradnorm_actor_high,11.95755672454834,1487700,1552,1782179341.8998656
gradnorm_mean_actor_high,0.12629209458827972,1487700,1552,1782179341.9032586
q_pi_high,3.868828058242798,1487700,1552,1782179341.9061255
TimePerSeqRollout,111.58574295043945,1489657,1552,1782179450.6875844
Loss_critic_1,0.9321277737617493,1489658,1553,1782179450.999061
Loss_critic_2,0.8929077386856079,1489658,1553,1782179451.0021245
q_targ,-25.36393165588379,1489658,1553,1782179451.00469
G_Loss_critic_1,0.555759847164154,1489658,1553,1782179451.03298
G_Loss_critic_2,0.5406928062438965,1489658,1553,1782179451.036554
G_q_targ,-18.376493453979492,1489658,1553,1782179451.0402553
critic_return_high_mean,8.144719687092568,1489700,1553,1782179453.364971
Loss_critic_1_high,0.8022708892822266,1489700,1553,1782179453.3683922
Loss_critic_2_high,0.853664755821228,1489700,1553,1782179453.3716075
gradnorm_critic1_high,41.75509262084961,1489700,1553,1782179453.3745425
gradnorm_critic2_high,142.29603576660156,1489700,1553,1782179453.3777044
gradnorm_mean_critic1_high,0.10008600354194641,1489700,1553,1782179453.3807762
gradnorm_mean_critic2_high,0.10548686981201172,1489700,1553,1782179453.3833642
q_targ_high,3.146169900894165,1489700,1553,1782179453.3866217
actor_return_high_mean,8.144719687092568,1489700,1553,1782179453.4043581
Loss_actor_high,-3.8427786827087402,1489700,1553,1782179453.408351
gradnorm_actor_high,19.43796157836914,1489700,1553,1782179453.4119954
gradnorm_mean_actor_high,0.1261189579963684,1489700,1553,1782179453.4135811
q_pi_high,3.8427786827087402,1489700,1553,1782179453.416598
TimePerSeqRollout,110.82264733314514,1491657,1553,1782179561.5160275
Loss_critic_1,1.7095125913619995,1491658,1554,1782179561.833535
Loss_critic_2,1.8083933591842651,1491658,1554,1782179561.8361566
q_targ,-25.147085189819336,1491658,1554,1782179561.839598
G_Loss_critic_1,0.5170962810516357,1491658,1554,1782179561.8645902
G_Loss_critic_2,0.481742799282074,1491658,1554,1782179561.8726254
G_q_targ,-18.677474975585938,1491658,1554,1782179561.8765821
critic_return_high_mean,8.144719687092568,1491700,1554,1782179564.1861887
Loss_critic_1_high,0.7789179086685181,1491700,1554,1782179564.189278
Loss_critic_2_high,0.9067791104316711,1491700,1554,1782179564.1920187
gradnorm_critic1_high,230.59803771972656,1491700,1554,1782179564.1948464
gradnorm_critic2_high,280.6754150390625,1491700,1554,1782179564.1973934
gradnorm_mean_critic1_high,0.0998029038310051,1491700,1554,1782179564.2003548
gradnorm_mean_critic2_high,0.10549533367156982,1491700,1554,1782179564.203475
q_targ_high,3.3448386192321777,1491700,1554,1782179564.2065887
actor_return_high_mean,8.144719687092568,1491700,1554,1782179564.2118115
Loss_actor_high,-4.2569193840026855,1491700,1554,1782179564.2246091
gradnorm_actor_high,4.0405497550964355,1491700,1554,1782179564.226906
gradnorm_mean_actor_high,0.12571893632411957,1491700,1554,1782179564.2299917
q_pi_high,4.2569193840026855,1491700,1554,1782179564.2330647
TimePerSeqRollout,111.53993535041809,1493657,1554,1782179673.0608783
Loss_critic_1,0.8316693902015686,1493658,1555,1782179673.3769047
Loss_critic_2,0.6028832197189331,1493658,1555,1782179673.3804145
q_targ,-24.343603134155273,1493658,1555,1782179673.3835073
G_Loss_critic_1,0.4263228178024292,1493658,1555,1782179673.4094033
G_Loss_critic_2,0.4231433570384979,1493658,1555,1782179673.413376
G_q_targ,-18.223058700561523,1493658,1555,1782179673.416498
critic_return_high_mean,8.144719687092568,1493700,1555,1782179675.755587
Loss_critic_1_high,0.9608840346336365,1493700,1555,1782179675.7659485
Loss_critic_2_high,0.8791699409484863,1493700,1555,1782179675.7689629
gradnorm_critic1_high,292.8326721191406,1493700,1555,1782179675.7709172
gradnorm_critic2_high,69.79789733886719,1493700,1555,1782179675.7735405
gradnorm_mean_critic1_high,0.09933813661336899,1493700,1555,1782179675.7766812
gradnorm_mean_critic2_high,0.09734246879816055,1493700,1555,1782179675.7794793
q_targ_high,3.121245861053467,1493700,1555,1782179675.7824562
actor_return_high_mean,8.144719687092568,1493700,1555,1782179675.8002431
Loss_actor_high,-3.693753480911255,1493700,1555,1782179675.8046656
gradnorm_actor_high,11.801554679870605,1493700,1555,1782179675.8078244
gradnorm_mean_actor_high,0.1261598914861679,1493700,1555,1782179675.8103578
q_pi_high,3.693753480911255,1493700,1555,1782179675.8132193
TimePerSeqRollout,111.36401104927063,1495657,1555,1782179784.4315789
has_key_rate_train,0.9090909090909091,1495657,1555,1782179784.444064
has_key_rate_exp,0.5,1495657,1555,1782179784.4466746
TimePerSeqRolloutTotal,1629.5702641010284,1495657,1555,1782179784.4490552
TrainLowReward,-0.0014001399977132678,1495657,1555,1782179784.4516869
TrainHighRewardMax,0.004000400040004,1495657,1555,1782179784.454845
TrainGoalDist,0.018701580076507743,1495657,1555,1782179784.4575937
Coverage,0.6063348416289592,1495657,1555,1782179784.4607818
Exploration,0.0,1495657,1555,1782179784.4641783
Epsilon,0.1,1495657,1555,1782179784.466103
Train_Success_Rate,0.5454545454545454,1495657,1555,1782179784.469089
env_steps,1495657.0,1495657,1555,1782179784.472109
episode,18.0,1495657,1555,1782179784.4751573
low_opt_steps,1495657.0,1495657,1555,1782179784.4781392
high_opt_steps,29406.0,1495657,1555,1782179784.4802122
low_replay_fill_ratio,1.0,1495657,1555,1782179784.4824028
high_replay_fill_ratio0,1.0,1495657,1555,1782179784.4853966
high_replay_fill_ratio1,1.0,1495657,1555,1782179784.4884832
exploration_number,4.0,1495657,1555,1782179784.4913578
TestEvn_Dist,8.193236376009562,1495657,1555,1782179882.7952988
success_timestep,1508.9,1495657,1555,1782179882.8036876
has_key_rate_eval,0.95,1495657,1555,1782179882.8065016
Test_Success_Rate,0.8,1495657,1555,1782179882.812874
Exp_Success_Rate,0.5,1495657,1555,1782179882.8161201
Loss_critic_1,1.0383796691894531,1495658,1556,1782179882.872717
Loss_critic_2,0.7108141779899597,1495658,1556,1782179882.8762617
q_targ,-24.940181732177734,1495658,1556,1782179882.8795016
G_Loss_critic_1,0.416706919670105,1495658,1556,1782179882.9098294
G_Loss_critic_2,0.42593613266944885,1495658,1556,1782179882.9143784
G_q_targ,-17.756607055664062,1495658,1556,1782179882.916837
critic_return_high_mean,8.144719687092568,1495700,1556,1782179885.2610064
Loss_critic_1_high,0.8167310953140259,1495700,1556,1782179885.2639127
Loss_critic_2_high,0.8107481002807617,1495700,1556,1782179885.2673633
gradnorm_critic1_high,195.0960235595703,1495700,1556,1782179885.2705812
gradnorm_critic2_high,88.19486999511719,1495700,1556,1782179885.2737613
gradnorm_mean_critic1_high,0.09983186423778534,1495700,1556,1782179885.2767076
gradnorm_mean_critic2_high,0.1011447161436081,1495700,1556,1782179885.2797518
q_targ_high,3.2121965885162354,1495700,1556,1782179885.2827919
actor_return_high_mean,8.144719687092568,1495700,1556,1782179885.303526
Loss_actor_high,-3.8179569244384766,1495700,1556,1782179885.3067274
gradnorm_actor_high,8.772323608398438,1495700,1556,1782179885.3091512
gradnorm_mean_actor_high,0.1260012984275818,1495700,1556,1782179885.3115437
q_pi_high,3.8179569244384766,1495700,1556,1782179885.314159
TimePerSeqRollout,111.58826661109924,1497657,1556,1782179994.4140604
Loss_critic_1,0.804093599319458,1497658,1557,1782179994.4854953
Loss_critic_2,0.9086486101150513,1497658,1557,1782179994.488985
q_targ,-25.619600296020508,1497658,1557,1782179994.4920266
G_Loss_critic_1,0.44817835092544556,1497658,1557,1782179994.5250232
G_Loss_critic_2,0.40167105197906494,1497658,1557,1782179994.5288775
G_q_targ,-17.760650634765625,1497658,1557,1782179994.5319476
critic_return_high_mean,8.144719687092568,1497700,1557,1782179996.8369505
Loss_critic_1_high,0.836238443851471,1497700,1557,1782179996.841691
Loss_critic_2_high,0.8674222230911255,1497700,1557,1782179996.8445957
gradnorm_critic1_high,245.6549072265625,1497700,1557,1782179996.848667
gradnorm_critic2_high,229.35833740234375,1497700,1557,1782179996.851268
gradnorm_mean_critic1_high,0.09937693178653717,1497700,1557,1782179996.8539023
gradnorm_mean_critic2_high,0.1046200543642044,1497700,1557,1782179996.8565547
q_targ_high,3.246713161468506,1497700,1557,1782179996.8602676
actor_return_high_mean,8.144719687092568,1497700,1557,1782179996.8791242
Loss_actor_high,-3.8450944423675537,1497700,1557,1782179996.881728
gradnorm_actor_high,13.436477661132812,1497700,1557,1782179996.88415
gradnorm_mean_actor_high,0.12602314352989197,1497700,1557,1782179996.887167
q_pi_high,3.8450944423675537,1497700,1557,1782179996.8906345
TimePerSeqRollout,99.12803220748901,1499453,1557,1782180093.54676
Loss_critic_1,0.9678176641464233,1499454,1558,1782180093.6097255
Loss_critic_2,0.8191285133361816,1499454,1558,1782180093.618841
q_targ,-25.040075302124023,1499454,1558,1782180093.62268
G_Loss_critic_1,0.4438796639442444,1499454,1558,1782180093.647373
G_Loss_critic_2,0.4377647638320923,1499454,1558,1782180093.65125
G_q_targ,-17.5133056640625,1499454,1558,1782180093.6544476
critic_return_high_mean,8.144719687092568,1499500,1558,1782180096.1540608
Loss_critic_1_high,0.8252682685852051,1499500,1558,1782180096.1578457
Loss_critic_2_high,0.8433467149734497,1499500,1558,1782180096.1597557
gradnorm_critic1_high,137.7884979248047,1499500,1558,1782180096.1624937
gradnorm_critic2_high,151.24172973632812,1499500,1558,1782180096.165448
gradnorm_mean_critic1_high,0.09720128029584885,1499500,1558,1782180096.1673658
gradnorm_mean_critic2_high,0.10453534126281738,1499500,1558,1782180096.16955
q_targ_high,3.2299675941467285,1499500,1558,1782180096.1719155
actor_return_high_mean,8.144719687092568,1499500,1558,1782180096.1947236
Loss_actor_high,-3.8581221103668213,1499500,1558,1782180096.1979535
gradnorm_actor_high,7.198914527893066,1499500,1558,1782180096.2011142
gradnorm_mean_actor_high,0.12555097043514252,1499500,1558,1782180096.2042572
q_pi_high,3.8581221103668213,1499500,1558,1782180096.2086685
TimePerSeqRollout,110.3053822517395,1501453,1558,1782180203.8621156
Loss_critic_1,0.8918688297271729,1501454,1559,1782180204.2160525
Loss_critic_2,0.8842292428016663,1501454,1559,1782180204.2199552
q_targ,-24.578826904296875,1501454,1559,1782180204.223953
G_Loss_critic_1,0.47851797938346863,1501454,1559,1782180204.255281
G_Loss_critic_2,0.4667978882789612,1501454,1559,1782180204.258438
G_q_targ,-17.614721298217773,1501454,1559,1782180204.2610075
critic_return_high_mean,8.144719687092568,1501500,1559,1782180206.8155823
Loss_critic_1_high,0.959724485874176,1501500,1559,1782180206.820493
Loss_critic_2_high,0.984996497631073,1501500,1559,1782180206.823634
gradnorm_critic1_high,120.81372833251953,1501500,1559,1782180206.8265045
gradnorm_critic2_high,177.65834045410156,1501500,1559,1782180206.829128
gradnorm_mean_critic1_high,0.10089513659477234,1501500,1559,1782180206.8322024
gradnorm_mean_critic2_high,0.10432644188404083,1501500,1559,1782180206.8351817
q_targ_high,3.296632766723633,1501500,1559,1782180206.8379025
actor_return_high_mean,8.144719687092568,1501500,1559,1782180206.8566399
Loss_actor_high,-3.8356847763061523,1501500,1559,1782180206.8597739
gradnorm_actor_high,18.770130157470703,1501500,1559,1782180206.8621254
gradnorm_mean_actor_high,0.12603142857551575,1501500,1559,1782180206.8654373
q_pi_high,3.8356847763061523,1501500,1559,1782180206.8684697
TimePerSeqRollout,111.79321479797363,1503453,1559,1782180315.6667814
Loss_critic_1,0.839611828327179,1503454,1560,1782180315.9970987
Loss_critic_2,0.7835707664489746,1503454,1560,1782180315.9995165
q_targ,-25.699081420898438,1503454,1560,1782180316.0027146
G_Loss_critic_1,0.5560852289199829,1503454,1560,1782180316.0310924
G_Loss_critic_2,0.49631229043006897,1503454,1560,1782180316.0352392
G_q_targ,-17.54415512084961,1503454,1560,1782180316.0384586
critic_return_high_mean,8.144719687092568,1503500,1560,1782180318.5624342
Loss_critic_1_high,0.7378238439559937,1503500,1560,1782180318.5689292
Loss_critic_2_high,0.841392457485199,1503500,1560,1782180318.5720625
gradnorm_critic1_high,89.53838348388672,1503500,1560,1782180318.5744057
gradnorm_critic2_high,225.2220458984375,1503500,1560,1782180318.5776238
gradnorm_mean_critic1_high,0.10188417136669159,1503500,1560,1782180318.580109
gradnorm_mean_critic2_high,0.10545928031206131,1503500,1560,1782180318.5835183
q_targ_high,3.243215560913086,1503500,1560,1782180318.5861704
actor_return_high_mean,8.144719687092568,1503500,1560,1782180318.604028
Loss_actor_high,-4.231932640075684,1503500,1560,1782180318.607141
gradnorm_actor_high,21.08842658996582,1503500,1560,1782180318.610302
gradnorm_mean_actor_high,0.12605571746826172,1503500,1560,1782180318.6129391
q_pi_high,4.231932640075684,1503500,1560,1782180318.615971
TimePerSeqRollout,110.90595602989197,1505453,1560,1782180426.5837185
Loss_critic_1,0.9628263711929321,1505454,1561,1782180426.9120786
Loss_critic_2,0.9411711692810059,1505454,1561,1782180426.915152
q_targ,-25.54700469970703,1505454,1561,1782180426.9178236
G_Loss_critic_1,0.4033828675746918,1505454,1561,1782180426.9367054
G_Loss_critic_2,0.4416552186012268,1505454,1561,1782180426.9475017
G_q_targ,-17.648008346557617,1505454,1561,1782180426.9494731
critic_return_high_mean,8.144719687092568,1505500,1561,1782180429.4662316
Loss_critic_1_high,0.8010592460632324,1505500,1561,1782180429.4696934
Loss_critic_2_high,0.7961680889129639,1505500,1561,1782180429.4723396
gradnorm_critic1_high,216.739990234375,1505500,1561,1782180429.4754112
gradnorm_critic2_high,75.23358154296875,1505500,1561,1782180429.4783926
gradnorm_mean_critic1_high,0.10111863166093826,1505500,1561,1782180429.4820256
gradnorm_mean_critic2_high,0.09736256301403046,1505500,1561,1782180429.4840698
q_targ_high,3.291902780532837,1505500,1561,1782180429.4870818
actor_return_high_mean,8.144719687092568,1505500,1561,1782180429.5072732
Loss_actor_high,-4.336498737335205,1505500,1561,1782180429.5109556
gradnorm_actor_high,11.964080810546875,1505500,1561,1782180429.513637
gradnorm_mean_actor_high,0.12566424906253815,1505500,1561,1782180429.5157115
q_pi_high,4.336498737335205,1505500,1561,1782180429.5187843
TimePerSeqRollout,111.64742493629456,1507453,1561,1782180538.2407353
Loss_critic_1,0.5984236001968384,1507454,1562,1782180538.5996592
Loss_critic_2,0.7047372460365295,1507454,1562,1782180538.602819
q_targ,-25.26934051513672,1507454,1562,1782180538.6066961
G_Loss_critic_1,0.6914733648300171,1507454,1562,1782180538.634725
G_Loss_critic_2,0.7155975103378296,1507454,1562,1782180538.6391838
G_q_targ,-17.68239974975586,1507454,1562,1782180538.6423001
critic_return_high_mean,8.144719687092568,1507500,1562,1782180541.18265
Loss_critic_1_high,0.8157639503479004,1507500,1562,1782180541.1869738
Loss_critic_2_high,0.8392453789710999,1507500,1562,1782180541.190011
gradnorm_critic1_high,47.94386672973633,1507500,1562,1782180541.1926327
gradnorm_critic2_high,84.3565902709961,1507500,1562,1782180541.1957798
gradnorm_mean_critic1_high,0.09802327305078506,1507500,1562,1782180541.1988213
gradnorm_mean_critic2_high,0.09846829622983932,1507500,1562,1782180541.201087
q_targ_high,3.2087488174438477,1507500,1562,1782180541.2053154
actor_return_high_mean,8.144719687092568,1507500,1562,1782180541.2210336
Loss_actor_high,-4.1163787841796875,1507500,1562,1782180541.2257464
gradnorm_actor_high,6.405149936676025,1507500,1562,1782180541.2292645
gradnorm_mean_actor_high,0.12592771649360657,1507500,1562,1782180541.231782
q_pi_high,4.1163787841796875,1507500,1562,1782180541.234234
TimePerSeqRollout,111.18675541877747,1509453,1562,1782180649.432868
Loss_critic_1,0.7666449546813965,1509454,1563,1782180649.7520485
Loss_critic_2,0.6474853157997131,1509454,1563,1782180649.7559807
