metric,value,total_timesteps,episode,wall_time
gradnorm_actor_high,0.6313221454620361,183250,520,1782054413.202297
gradnorm_mean_actor_high,0.12990868091583252,183250,520,1782054413.203996
q_pi_high,1.1958513259887695,183250,520,1782054413.2055733
TimePerSeqRollout,22.22601342201233,183814,520,1782054434.0207753
Loss_critic_1,0.65217125415802,183815,521,1782054434.0498872
Loss_critic_2,0.6169216632843018,183815,521,1782054434.0527527
q_targ,-20.0834903717041,183815,521,1782054434.0547228
G_Loss_critic_1,0.5574035048484802,183815,521,1782054434.0737317
G_Loss_critic_2,0.6020736694335938,183815,521,1782054434.0766628
G_q_targ,-17.22441864013672,183815,521,1782054434.0787053
Loss_actor,19.6640682220459,183815,521,1782054434.0843096
Loss_action_l2,0.781049370765686,183815,521,1782054434.0867538
Loss_bc,991.25341796875,183815,521,1782054434.088677
q_pi,-19.656261444091797,183815,521,1782054434.0913658
critic_return_high_mean,1.0009765625,183850,521,1782054435.3617995
Loss_critic_1_high,0.036760859191417694,183850,521,1782054435.3650446
Loss_critic_2_high,0.0339072085916996,183850,521,1782054435.3674276
gradnorm_critic1_high,0.5542805790901184,183850,521,1782054435.3689585
gradnorm_critic2_high,1.9675158262252808,183850,521,1782054435.370719
gradnorm_mean_critic1_high,0.11748631298542023,183850,521,1782054435.3727129
gradnorm_mean_critic2_high,0.11280926316976547,183850,521,1782054435.3745775
q_targ_high,0.6367040276527405,183850,521,1782054435.3769975
actor_return_high_mean,1.0009765625,183850,521,1782054435.3877764
Loss_actor_high,-1.1573837995529175,183850,521,1782054435.3902104
gradnorm_actor_high,0.8513525128364563,183850,521,1782054435.3922083
gradnorm_mean_actor_high,0.1307370960712433,183850,521,1782054435.3940516
q_pi_high,1.1573837995529175,183850,521,1782054435.3967314
TimePerSeqRollout,19.197149991989136,184310,521,1782054453.2232401
Loss_critic_1,0.6646633148193359,184311,522,1782054453.2486458
Loss_critic_2,0.6559153199195862,184311,522,1782054453.2514157
q_targ,-21.065134048461914,184311,522,1782054453.253268
G_Loss_critic_1,0.5551298260688782,184311,522,1782054453.2753778
G_Loss_critic_2,0.5041975378990173,184311,522,1782054453.2779567
G_q_targ,-17.79232406616211,184311,522,1782054453.2805476
Loss_actor,20.59613800048828,184311,522,1782054453.2884214
Loss_action_l2,0.7773844003677368,184311,522,1782054453.2910948
Loss_bc,976.8448486328125,184311,522,1782054453.293049
q_pi,-20.588363647460938,184311,522,1782054453.2948444
critic_return_high_mean,1.0009765625,184350,522,1782054454.7798994
Loss_critic_1_high,0.037072084844112396,184350,522,1782054454.782273
Loss_critic_2_high,0.03598116338253021,184350,522,1782054454.7839303
gradnorm_critic1_high,1.4962838888168335,184350,522,1782054454.7855685
gradnorm_critic2_high,1.4622554779052734,184350,522,1782054454.7871013
gradnorm_mean_critic1_high,0.10859435796737671,184350,522,1782054454.7881918
gradnorm_mean_critic2_high,0.11375091969966888,184350,522,1782054454.7900374
q_targ_high,0.634533166885376,184350,522,1782054454.79173
actor_return_high_mean,1.0009765625,184350,522,1782054454.8004189
Loss_actor_high,-1.1369935274124146,184350,522,1782054454.8033438
gradnorm_actor_high,0.56142657995224,184350,522,1782054454.8051872
gradnorm_mean_actor_high,0.13084638118743896,184350,522,1782054454.8069475
q_pi_high,1.1369935274124146,184350,522,1782054454.8096306
TimePerSeqRollout,16.885364294052124,184756,522,1782054470.1110446
Loss_critic_1,1.1163231134414673,184757,523,1782054470.137173
Loss_critic_2,0.7778083682060242,184757,523,1782054470.1397505
q_targ,-18.527938842773438,184757,523,1782054470.1415806
G_Loss_critic_1,0.5498181581497192,184757,523,1782054470.159073
G_Loss_critic_2,0.6035106182098389,184757,523,1782054470.1622193
G_q_targ,-17.401124954223633,184757,523,1782054470.1641228
Loss_actor,18.01166534423828,184757,523,1782054470.1720293
Loss_action_l2,0.7755737900733948,184757,523,1782054470.174504
Loss_bc,991.6943359375,184757,523,1782054470.176289
q_pi,-18.003910064697266,184757,523,1782054470.177924
critic_return_high_mean,1.0009765625,184800,523,1782054471.8129845
Loss_critic_1_high,0.036526698619127274,184800,523,1782054471.8152878
Loss_critic_2_high,0.03522895276546478,184800,523,1782054471.8175313
gradnorm_critic1_high,1.1057864427566528,184800,523,1782054471.819677
gradnorm_critic2_high,0.595590353012085,184800,523,1782054471.8217008
gradnorm_mean_critic1_high,0.10672744363546371,184800,523,1782054471.823645
gradnorm_mean_critic2_high,0.10752803832292557,184800,523,1782054471.8251853
q_targ_high,0.647409200668335,184800,523,1782054471.8273106
TimePerSeqRollout,16.6731379032135,185200,523,1782054486.787129
Loss_critic_1,0.7327237725257874,185201,524,1782054486.813838
Loss_critic_2,0.8270955085754395,185201,524,1782054486.8165596
q_targ,-19.754772186279297,185201,524,1782054486.818297
G_Loss_critic_1,0.5010380744934082,185201,524,1782054486.8332267
G_Loss_critic_2,0.5382547974586487,185201,524,1782054486.8358374
G_q_targ,-16.109390258789062,185201,524,1782054486.837497
Loss_actor,19.26972007751465,185201,524,1782054486.845242
Loss_action_l2,0.7790391445159912,185201,524,1782054486.8481457
Loss_bc,1004.7142333984375,185201,524,1782054486.8500826
q_pi,-19.261932373046875,185201,524,1782054486.8520427
critic_return_high_mean,1.0009765625,185250,524,1782054488.6740005
Loss_critic_1_high,0.029183294624090195,185250,524,1782054488.6769001
Loss_critic_2_high,0.029419878497719765,185250,524,1782054488.679699
gradnorm_critic1_high,2.059652805328369,185250,524,1782054488.6817129
gradnorm_critic2_high,0.3993464410305023,185250,524,1782054488.683721
gradnorm_mean_critic1_high,0.1134273111820221,185250,524,1782054488.6857684
gradnorm_mean_critic2_high,0.09079910814762115,185250,524,1782054488.6875644
q_targ_high,0.6351673603057861,185250,524,1782054488.6891184
actor_return_high_mean,1.0009765625,185250,524,1782054488.7000601
Loss_actor_high,-1.198536992073059,185250,524,1782054488.702736
gradnorm_actor_high,0.179586261510849,185250,524,1782054488.7042851
gradnorm_mean_actor_high,0.04527556151151657,185250,524,1782054488.706363
q_pi_high,1.198536992073059,185250,524,1782054488.7084196
TimePerSeqRollout,18.822853803634644,185706,524,1782054505.6153116
Loss_critic_1,0.7348361015319824,185707,525,1782054505.638781
Loss_critic_2,0.7444995045661926,185707,525,1782054505.6414902
q_targ,-21.088388442993164,185707,525,1782054505.6439726
G_Loss_critic_1,0.7439004182815552,185707,525,1782054505.6648626
G_Loss_critic_2,0.6920336484909058,185707,525,1782054505.6672652
G_q_targ,-17.405424118041992,185707,525,1782054505.6692014
Loss_actor,20.644424438476562,185707,525,1782054505.6753135
Loss_action_l2,0.7833816409111023,185707,525,1782054505.6788912
Loss_bc,995.8626708984375,185707,525,1782054505.6804438
q_pi,-20.6365909576416,185707,525,1782054505.6825118
critic_return_high_mean,1.0009765625,185750,525,1782054507.342486
Loss_critic_1_high,0.0256773941218853,185750,525,1782054507.344906
Loss_critic_2_high,0.02436990477144718,185750,525,1782054507.346891
gradnorm_critic1_high,1.4667893648147583,185750,525,1782054507.3485212
gradnorm_critic2_high,0.7300498485565186,185750,525,1782054507.35034
gradnorm_mean_critic1_high,0.10541150718927383,185750,525,1782054507.3526866
gradnorm_mean_critic2_high,0.11146296560764313,185750,525,1782054507.3545587
q_targ_high,0.6369668841362,185750,525,1782054507.3564293
actor_return_high_mean,1.0009765625,185750,525,1782054507.3696716
Loss_actor_high,-1.1512157917022705,185750,525,1782054507.3719282
gradnorm_actor_high,0.32724472880363464,185750,525,1782054507.374189
gradnorm_mean_actor_high,0.08480816334486008,185750,525,1782054507.3760304
q_pi_high,1.1512157917022705,185750,525,1782054507.3787534
TimePerSeqRollout,22.532145738601685,186306,525,1782054528.1495655
Loss_critic_1,0.8255541324615479,186307,526,1782054528.1980767
Loss_critic_2,1.0029648542404175,186307,526,1782054528.2007825
q_targ,-20.851362228393555,186307,526,1782054528.2023923
G_Loss_critic_1,0.5746381878852844,186307,526,1782054528.2191947
G_Loss_critic_2,0.5321219563484192,186307,526,1782054528.2217762
G_q_targ,-17.229463577270508,186307,526,1782054528.223448
Loss_actor,20.47136688232422,186307,526,1782054528.2296476
Loss_action_l2,0.7777683734893799,186307,526,1782054528.2317193
Loss_bc,986.1756591796875,186307,526,1782054528.2338204
q_pi,-20.463586807250977,186307,526,1782054528.2365499
critic_return_high_mean,1.0009765625,186350,526,1782054529.8707745
Loss_critic_1_high,0.0333220399916172,186350,526,1782054529.8735163
Loss_critic_2_high,0.03171781450510025,186350,526,1782054529.8754306
gradnorm_critic1_high,2.096395254135132,186350,526,1782054529.8775
gradnorm_critic2_high,1.3245179653167725,186350,526,1782054529.8791516
gradnorm_mean_critic1_high,0.11321782320737839,186350,526,1782054529.8806372
gradnorm_mean_critic2_high,0.11761396378278732,186350,526,1782054529.882802
q_targ_high,0.632983922958374,186350,526,1782054529.8846836
actor_return_high_mean,1.0009765625,186350,526,1782054529.8972063
Loss_actor_high,-1.1276167631149292,186350,526,1782054529.8998904
gradnorm_actor_high,0.8452224135398865,186350,526,1782054529.9022248
gradnorm_mean_actor_high,0.13092993199825287,186350,526,1782054529.9038906
q_pi_high,1.1276167631149292,186350,526,1782054529.905604
TimePerSeqRollout,14.529297113418579,186689,526,1782054542.6829116
Loss_critic_1,0.8983533382415771,186690,527,1782054542.728905
Loss_critic_2,0.8595199584960938,186690,527,1782054542.7310324
q_targ,-20.87960433959961,186690,527,1782054542.732992
G_Loss_critic_1,0.49899822473526,186690,527,1782054542.7512343
G_Loss_critic_2,0.47451937198638916,186690,527,1782054542.753421
G_q_targ,-17.192520141601562,186690,527,1782054542.7553797
critic_return_high_mean,1.0009765625,186700,527,1782054543.1905854
Loss_critic_1_high,0.03405139595270157,186700,527,1782054543.1929705
Loss_critic_2_high,0.03283889591693878,186700,527,1782054543.1946754
gradnorm_critic1_high,2.1173760890960693,186700,527,1782054543.1961868
gradnorm_critic2_high,0.9819324016571045,186700,527,1782054543.197731
gradnorm_mean_critic1_high,0.11062778532505035,186700,527,1782054543.1997716
gradnorm_mean_critic2_high,0.10642582178115845,186700,527,1782054543.2015524
q_targ_high,0.6476874947547913,186700,527,1782054543.2036161
TimePerSeqRollout,22.9053795337677,187289,527,1782054565.5911891
Loss_critic_1,0.6779115200042725,187290,528,1782054565.639576
Loss_critic_2,0.7690976858139038,187290,528,1782054565.6416357
q_targ,-20.116188049316406,187290,528,1782054565.6435883
G_Loss_critic_1,0.6314487457275391,187290,528,1782054565.6607099
G_Loss_critic_2,0.6837360858917236,187290,528,1782054565.6627939
G_q_targ,-17.430875778198242,187290,528,1782054565.6654656
critic_return_high_mean,1.0009765625,187300,528,1782054566.0662491
Loss_critic_1_high,0.03497033938765526,187300,528,1782054566.068704
Loss_critic_2_high,0.0339810848236084,187300,528,1782054566.070929
gradnorm_critic1_high,2.3371241092681885,187300,528,1782054566.0728474
gradnorm_critic2_high,1.303074598312378,187300,528,1782054566.075082
gradnorm_mean_critic1_high,0.11124486476182938,187300,528,1782054566.0769975
gradnorm_mean_critic2_high,0.11409621685743332,187300,528,1782054566.078876
q_targ_high,0.6547878980636597,187300,528,1782054566.0805464
TimePerSeqRollout,22.66510844230652,187889,528,1782054588.260944
Loss_critic_1,0.7745046615600586,187890,529,1782054588.3030655
Loss_critic_2,0.9107403755187988,187890,529,1782054588.3054578
q_targ,-20.876426696777344,187890,529,1782054588.307336
G_Loss_critic_1,0.5673688054084778,187890,529,1782054588.3224277
G_Loss_critic_2,0.5772385597229004,187890,529,1782054588.324987
G_q_targ,-16.343074798583984,187890,529,1782054588.3271778
critic_return_high_mean,1.0009765625,187900,529,1782054588.731111
Loss_critic_1_high,0.03704493120312691,187900,529,1782054588.733544
Loss_critic_2_high,0.03526929393410683,187900,529,1782054588.7356498
gradnorm_critic1_high,1.5264966487884521,187900,529,1782054588.7379668
gradnorm_critic2_high,1.192183256149292,187900,529,1782054588.7397969
gradnorm_mean_critic1_high,0.10991683602333069,187900,529,1782054588.7413933
gradnorm_mean_critic2_high,0.11694276332855225,187900,529,1782054588.7429905
q_targ_high,0.6455496549606323,187900,529,1782054588.7449756
TimePerSeqRollout,18.34623694419861,188362,529,1782054606.6112258
Loss_critic_1,0.784914493560791,188363,530,1782054606.6573138
Loss_critic_2,0.8780418038368225,188363,530,1782054606.659047
q_targ,-20.482223510742188,188363,530,1782054606.6615808
G_Loss_critic_1,0.47619473934173584,188363,530,1782054606.6795976
G_Loss_critic_2,0.520842432975769,188363,530,1782054606.6823146
G_q_targ,-17.407180786132812,188363,530,1782054606.6840777
Loss_actor,20.0129451751709,188363,530,1782054606.6915805
Loss_action_l2,0.7870413661003113,188363,530,1782054606.6938891
Loss_bc,1000.2454223632812,188363,530,1782054606.6960695
q_pi,-20.005075454711914,188363,530,1782054606.698371
critic_return_high_mean,1.0009765625,188400,530,1782054608.1194472
Loss_critic_1_high,0.03352837264537811,188400,530,1782054608.1213324
Loss_critic_2_high,0.031076543033123016,188400,530,1782054608.122497
gradnorm_critic1_high,1.3856972455978394,188400,530,1782054608.1248574
gradnorm_critic2_high,0.9729827642440796,188400,530,1782054608.1268268
gradnorm_mean_critic1_high,0.11868073046207428,188400,530,1782054608.128722
gradnorm_mean_critic2_high,0.11254030466079712,188400,530,1782054608.1308668
q_targ_high,0.6451876163482666,188400,530,1782054608.1329482
TimePerSeqRollout,22.96788787841797,188962,530,1782054629.5820854
TimePerSeqRolloutTotal,310.77705454826355,188962,530,1782054629.5847507
TrainLowReward,-0.0625,188962,530,1782054629.5868192
TrainHighRewardMax,0.0803571417927742,188962,530,1782054629.5883677
TrainGoalDist,0.9345023688446997,188962,530,1782054629.5899186
Coverage,0.6294117647058823,188962,530,1782054629.592097
Exploration,0.0,188962,530,1782054629.593127
Epsilon,0.7249999999999998,188962,530,1782054629.5946887
Train_Success_Rate,0.4,188962,530,1782054629.5967853
env_steps,188962.0,188962,530,1782054629.598441
episode,9.0,188962,530,1782054629.6006618
low_opt_steps,188962.0,188962,530,1782054629.602542
high_opt_steps,3599.0,188962,530,1782054629.6039839
low_replay_fill_ratio,0.12722035525684108,188962,530,1782054629.6053915
high_replay_fill_ratio0,0.553314121037464,188962,530,1782054629.6074305
high_replay_fill_ratio1,0.07825252040326452,188962,530,1782054629.6090324
exploration_number,10.0,188962,530,1782054629.6106217
TestEvn_Dist,6.490574341234883,188962,530,1782054647.566638
success_timestep,374.8,188962,530,1782054647.569126
Test_Success_Rate,0.85,188962,530,1782054647.5735898
Exp_Success_Rate,0.7,188962,530,1782054647.5752845
Loss_critic_1,0.7396174073219299,188963,531,1782054657.2467384
Loss_critic_2,0.6539221405982971,188963,531,1782054657.2489533
q_targ,-20.615169525146484,188963,531,1782054657.2509527
G_Loss_critic_1,0.5771318674087524,188963,531,1782054657.2726166
G_Loss_critic_2,0.5416526198387146,188963,531,1782054657.2754462
G_q_targ,-18.15960693359375,188963,531,1782054657.2774282
Loss_actor,20.165996551513672,188963,531,1782054657.2868092
Loss_action_l2,0.7797978520393372,188963,531,1782054657.2891371
Loss_bc,981.26416015625,188963,531,1782054657.2913506
q_pi,-20.158199310302734,188963,531,1782054657.2930288
critic_return_high_mean,1.0009765625,189000,531,1782054658.7437358
Loss_critic_1_high,0.03884351998567581,189000,531,1782054658.7457922
Loss_critic_2_high,0.03779805451631546,189000,531,1782054658.7475812
gradnorm_critic1_high,5.407298564910889,189000,531,1782054658.7494164
gradnorm_critic2_high,2.1341335773468018,189000,531,1782054658.7510073
gradnorm_mean_critic1_high,0.11255671083927155,189000,531,1782054658.75279
gradnorm_mean_critic2_high,0.11779472231864929,189000,531,1782054658.754842
q_targ_high,0.6506279706954956,189000,531,1782054658.756602
TimePerSeqRollout,15.59534239768982,189375,531,1782054672.8041782
Loss_critic_1,0.8589748740196228,189376,532,1782054672.8309977
Loss_critic_2,0.7013082504272461,189376,532,1782054672.8348255
q_targ,-18.31396484375,189376,532,1782054672.8369904
G_Loss_critic_1,0.5684413909912109,189376,532,1782054672.854419
G_Loss_critic_2,0.5438348054885864,189376,532,1782054672.856902
G_q_targ,-18.137788772583008,189376,532,1782054672.8588603
critic_return_high_mean,1.0009765625,189400,532,1782054673.7858782
Loss_critic_1_high,0.03854814171791077,189400,532,1782054673.788554
Loss_critic_2_high,0.03412657976150513,189400,532,1782054673.7906115
gradnorm_critic1_high,6.2156853675842285,189400,532,1782054673.7923825
gradnorm_critic2_high,0.6556824445724487,189400,532,1782054673.7938848
gradnorm_mean_critic1_high,0.11094985157251358,189400,532,1782054673.7958286
gradnorm_mean_critic2_high,0.11120884120464325,189400,532,1782054673.7976327
q_targ_high,0.6351758241653442,189400,532,1782054673.7996733
TimePerSeqRollout,22.71287250518799,189975,532,1782054695.5209162
Loss_critic_1,0.7208504676818848,189976,533,1782054695.546966
Loss_critic_2,0.8581173419952393,189976,533,1782054695.5497334
q_targ,-20.740055084228516,189976,533,1782054695.551711
G_Loss_critic_1,0.5467393398284912,189976,533,1782054695.5714874
G_Loss_critic_2,0.5945176482200623,189976,533,1782054695.5739381
G_q_targ,-17.630470275878906,189976,533,1782054695.5756829
critic_return_high_mean,1.0009765625,190000,533,1782054696.5294042
Loss_critic_1_high,0.032679926604032516,190000,533,1782054696.531434
Loss_critic_2_high,0.03327713906764984,190000,533,1782054696.533241
gradnorm_critic1_high,0.6324219703674316,190000,533,1782054696.535105
gradnorm_critic2_high,1.1978707313537598,190000,533,1782054696.5374885
gradnorm_mean_critic1_high,0.1074640303850174,190000,533,1782054696.53916
gradnorm_mean_critic2_high,0.10735814273357391,190000,533,1782054696.5408263
q_targ_high,0.6440216302871704,190000,533,1782054696.5425565
TimePerSeqRollout,22.782060861587524,190575,533,1782054718.306565
Loss_critic_1,0.8645535707473755,190576,534,1782054718.3359501
Loss_critic_2,0.8239140510559082,190576,534,1782054718.3378832
q_targ,-20.72544288635254,190576,534,1782054718.3399503
G_Loss_critic_1,0.5554019808769226,190576,534,1782054718.3554
G_Loss_critic_2,0.6931949257850647,190576,534,1782054718.3581786
G_q_targ,-16.41065216064453,190576,534,1782054718.3598506
critic_return_high_mean,1.0009765625,190600,534,1782054719.2727933
Loss_critic_1_high,0.0355856828391552,190600,534,1782054719.2748265
Loss_critic_2_high,0.03247843310236931,190600,534,1782054719.2767909
gradnorm_critic1_high,1.784878134727478,190600,534,1782054719.2789745
gradnorm_critic2_high,1.0400071144104004,190600,534,1782054719.280709
gradnorm_mean_critic1_high,0.11689619719982147,190600,534,1782054719.2823868
gradnorm_mean_critic2_high,0.11845112591981888,190600,534,1782054719.2840297
q_targ_high,0.6499308943748474,190600,534,1782054719.2861085
TimePerSeqRollout,18.278711795806885,191057,534,1782054736.5893972
Loss_critic_1,0.8128175735473633,191058,535,1782054736.6160967
Loss_critic_2,0.7330515384674072,191058,535,1782054736.6185713
q_targ,-20.5440673828125,191058,535,1782054736.6206372
G_Loss_critic_1,0.5830401182174683,191058,535,1782054736.6413827
G_Loss_critic_2,0.593681275844574,191058,535,1782054736.6434414
G_q_targ,-18.036746978759766,191058,535,1782054736.64551
critic_return_high_mean,1.0009765625,191100,535,1782054738.2287064
Loss_critic_1_high,0.04159417748451233,191100,535,1782054738.2310324
Loss_critic_2_high,0.03892409801483154,191100,535,1782054738.2329636
gradnorm_critic1_high,4.5797319412231445,191100,535,1782054738.2348003
gradnorm_critic2_high,0.7530469298362732,191100,535,1782054738.2363055
gradnorm_mean_critic1_high,0.1116032749414444,191100,535,1782054738.2383711
gradnorm_mean_critic2_high,0.1128295287489891,191100,535,1782054738.2399144
q_targ_high,0.6510661244392395,191100,535,1782054738.241985
TimePerSeqRollout,23.083219051361084,191657,535,1782054759.6755283
Loss_critic_1,0.6858679056167603,191658,536,1782054759.7067473
Loss_critic_2,0.737085223197937,191658,536,1782054759.7090995
q_targ,-20.38580322265625,191658,536,1782054759.711171
G_Loss_critic_1,0.6140910387039185,191658,536,1782054759.7292717
G_Loss_critic_2,0.6450372934341431,191658,536,1782054759.7323482
G_q_targ,-18.772024154663086,191658,536,1782054759.7341726
critic_return_high_mean,1.0009765625,191700,536,1782054761.396957
Loss_critic_1_high,0.03424499183893204,191700,536,1782054761.3997865
Loss_critic_2_high,0.03221170976758003,191700,536,1782054761.401823
gradnorm_critic1_high,3.045077323913574,191700,536,1782054761.403568
gradnorm_critic2_high,1.0741331577301025,191700,536,1782054761.4057856
gradnorm_mean_critic1_high,0.10898473113775253,191700,536,1782054761.4076443
gradnorm_mean_critic2_high,0.10804916173219681,191700,536,1782054761.4096355
q_targ_high,0.6465919017791748,191700,536,1782054761.4112244
TimePerSeqRollout,16.591379165649414,192092,536,1782054776.2725763
Loss_critic_1,0.7049617767333984,192093,537,1782054776.3018825
Loss_critic_2,0.6065398454666138,192093,537,1782054776.3044937
q_targ,-19.461179733276367,192093,537,1782054776.3066483
G_Loss_critic_1,0.7557028532028198,192093,537,1782054776.3249831
G_Loss_critic_2,0.6757631301879883,192093,537,1782054776.327627
G_q_targ,-18.551834106445312,192093,537,1782054776.3300123
Loss_actor,18.89528465270996,192093,537,1782054776.3373747
Loss_action_l2,0.772647500038147,192093,537,1782054776.3397684
Loss_bc,986.1986694335938,192093,537,1782054776.3416526
q_pi,-18.887556076049805,192093,537,1782054776.3431976
critic_return_high_mean,1.0009765625,192100,537,1782054776.6325712
Loss_critic_1_high,0.02918461710214615,192100,537,1782054776.6342916
Loss_critic_2_high,0.027713481336832047,192100,537,1782054776.636397
gradnorm_critic1_high,1.9160304069519043,192100,537,1782054776.6380694
gradnorm_critic2_high,2.596663475036621,192100,537,1782054776.6395767
gradnorm_mean_critic1_high,0.11513543128967285,192100,537,1782054776.6411994
gradnorm_mean_critic2_high,0.11483095586299896,192100,537,1782054776.6431046
q_targ_high,0.6436459422111511,192100,537,1782054776.645114
TimePerSeqRollout,22.678982496261597,192692,537,1782054798.954264
Loss_critic_1,0.6187785267829895,192693,538,1782054798.9813974
Loss_critic_2,0.7373427152633667,192693,538,1782054798.9833257
q_targ,-21.406951904296875,192693,538,1782054798.9864805
G_Loss_critic_1,0.5593783855438232,192693,538,1782054799.007086
G_Loss_critic_2,0.567086935043335,192693,538,1782054799.0103114
G_q_targ,-17.330522537231445,192693,538,1782054799.0125127
Loss_actor,21.001705169677734,192693,538,1782054799.0189164
Loss_action_l2,0.7797802686691284,192693,538,1782054799.0217638
Loss_bc,968.4356689453125,192693,538,1782054799.0236206
q_pi,-20.993907928466797,192693,538,1782054799.0253506
critic_return_high_mean,1.0009765625,192700,538,1782054799.3121903
Loss_critic_1_high,0.0354425311088562,192700,538,1782054799.314243
Loss_critic_2_high,0.035620808601379395,192700,538,1782054799.316463
gradnorm_critic1_high,2.0118629932403564,192700,538,1782054799.3183954
gradnorm_critic2_high,2.412951946258545,192700,538,1782054799.3205853
gradnorm_mean_critic1_high,0.11488651484251022,192700,538,1782054799.3223867
gradnorm_mean_critic2_high,0.11750028282403946,192700,538,1782054799.3240867
q_targ_high,0.6492387056350708,192700,538,1782054799.3257036
TimePerSeqRollout,17.09991717338562,193145,538,1782054816.0581257
Loss_critic_1,0.6810401678085327,193146,539,1782054816.0882676
Loss_critic_2,0.7387236952781677,193146,539,1782054816.0908108
q_targ,-21.15047836303711,193146,539,1782054816.0931346
G_Loss_critic_1,0.5944269299507141,193146,539,1782054816.1105263
G_Loss_critic_2,0.5160975456237793,193146,539,1782054816.1125247
G_q_targ,-18.328075408935547,193146,539,1782054816.1145918
critic_return_high_mean,1.0009765625,193150,539,1782054816.2892401
Loss_critic_1_high,0.03389982134103775,193150,539,1782054816.2914858
Loss_critic_2_high,0.03166695684194565,193150,539,1782054816.2937937
gradnorm_critic1_high,3.3323590755462646,193150,539,1782054816.2957184
gradnorm_critic2_high,1.8695389032363892,193150,539,1782054816.297506
gradnorm_mean_critic1_high,0.11082949489355087,193150,539,1782054816.2990599
gradnorm_mean_critic2_high,0.11498423665761948,193150,539,1782054816.301138
q_targ_high,0.6487785577774048,193150,539,1782054816.3032162
actor_return_high_mean,1.0009765625,193150,539,1782054816.3138828
Loss_actor_high,-1.2147517204284668,193150,539,1782054816.3172169
gradnorm_actor_high,0.6242856383323669,193150,539,1782054816.319557
gradnorm_mean_actor_high,0.12775136530399323,193150,539,1782054816.3219683
q_pi_high,1.2147517204284668,193150,539,1782054816.3238075
TimePerSeqRollout,17.247523307800293,193595,539,1782054833.3103755
Loss_critic_1,0.8742095232009888,193596,540,1782054833.3376634
Loss_critic_2,0.7684582471847534,193596,540,1782054833.3397458
q_targ,-19.48076629638672,193596,540,1782054833.342436
G_Loss_critic_1,0.5374631881713867,193596,540,1782054833.3621724
G_Loss_critic_2,0.5874073505401611,193596,540,1782054833.3647668
G_q_targ,-18.500022888183594,193596,540,1782054833.366834
critic_return_high_mean,1.0009765625,193600,540,1782054833.5548377
Loss_critic_1_high,0.03601665794849396,193600,540,1782054833.5569954
Loss_critic_2_high,0.03508240357041359,193600,540,1782054833.559085
gradnorm_critic1_high,0.586743175983429,193600,540,1782054833.56168
gradnorm_critic2_high,0.9284162521362305,193600,540,1782054833.5637515
gradnorm_mean_critic1_high,0.11408459395170212,193600,540,1782054833.565872
gradnorm_mean_critic2_high,0.11811203509569168,193600,540,1782054833.5677109
q_targ_high,0.6547431945800781,193600,540,1782054833.5694776
TimePerSeqRollout,22.89832901954651,194195,540,1782054856.2122724
Loss_critic_1,0.892971396446228,194196,541,1782054856.26474
Loss_critic_2,0.8290050029754639,194196,541,1782054856.266699
q_targ,-21.44063377380371,194196,541,1782054856.2685645
G_Loss_critic_1,0.618421196937561,194196,541,1782054856.2863295
G_Loss_critic_2,0.5888993740081787,194196,541,1782054856.2898724
G_q_targ,-17.03264045715332,194196,541,1782054856.291737
critic_return_high_mean,1.0009765625,194200,541,1782054856.48149
Loss_critic_1_high,0.02853749319911003,194200,541,1782054856.4842317
Loss_critic_2_high,0.02627987414598465,194200,541,1782054856.485995
gradnorm_critic1_high,2.6596169471740723,194200,541,1782054856.487642
gradnorm_critic2_high,2.3363091945648193,194200,541,1782054856.4897597
gradnorm_mean_critic1_high,0.11121527850627899,194200,541,1782054856.4914715
gradnorm_mean_critic2_high,0.11210120469331741,194200,541,1782054856.4932265
q_targ_high,0.6436243653297424,194200,541,1782054856.4953
TimePerSeqRollout,23.633822679519653,194795,541,1782054879.851098
Loss_critic_1,0.7731160521507263,194796,542,1782054879.8950658
Loss_critic_2,0.7920249700546265,194796,542,1782054879.8980982
q_targ,-21.071491241455078,194796,542,1782054879.9001098
G_Loss_critic_1,0.5006897449493408,194796,542,1782054879.9169576
G_Loss_critic_2,0.5022468566894531,194796,542,1782054879.9191232
G_q_targ,-16.99968910217285,194796,542,1782054879.9212651
critic_return_high_mean,1.0009765625,194800,542,1782054880.110365
Loss_critic_1_high,0.03840799629688263,194800,542,1782054880.112528
Loss_critic_2_high,0.03449343889951706,194800,542,1782054880.1144712
gradnorm_critic1_high,1.0049057006835938,194800,542,1782054880.116176
gradnorm_critic2_high,2.4194893836975098,194800,542,1782054880.1182668
gradnorm_mean_critic1_high,0.11199946701526642,194800,542,1782054880.1203425
gradnorm_mean_critic2_high,0.11120699346065521,194800,542,1782054880.1218858
q_targ_high,0.6549489498138428,194800,542,1782054880.123959
TimePerSeqRollout,23.26662564277649,195395,542,1782054903.120847
Loss_critic_1,0.6946137547492981,195396,543,1782054903.1695173
Loss_critic_2,0.7136819958686829,195396,543,1782054903.1719854
q_targ,-20.264938354492188,195396,543,1782054903.174575
G_Loss_critic_1,0.5828509330749512,195396,543,1782054903.1929862
G_Loss_critic_2,0.6267015933990479,195396,543,1782054903.1960027
G_q_targ,-18.16775894165039,195396,543,1782054903.1978998
critic_return_high_mean,1.0009765625,195400,543,1782054903.3754356
Loss_critic_1_high,0.030266303569078445,195400,543,1782054903.3774083
